symbol,return_type,parameters,binary_abi,source_url
switch_core_session_url_encode,char *,"switch_core_session_t *session, const char *url",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1228
switch_simple_email,switch_bool_t,"const char *to, const char *from, const char *headers, const char *body, const char *file, const char *convert_cmd, const char *convert_ext",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1231
switch_find_end_paren,char *,"const char *s, char open, char close",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1235
switch_parse_cidr,int,"const char *string, ip_t *ip, ip_t *mask, uint32_t *bitp",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1347
switch_network_list_create,switch_status_t,"switch_network_list_t **list, const char *name, switch_bool_t default_type, switch_memory_pool_t *pool",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1348
switch_network_list_add_cidr_token,switch_status_t,"switch_network_list_t *list, const char *cidr_str, switch_bool_t ok, const char *token",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1350
switch_network_ipv4_mapped_ipv6_addr,char *,const char* ip_str,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1353
switch_network_list_add_host_mask,switch_status_t,"switch_network_list_t *list, const char *host, const char *mask_str, switch_bool_t ok",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1354
switch_network_list_add_cidr_port_token,switch_status_t,"switch_network_list_t *list, const char *cidr_str, switch_bool_t ok, const char *token, switch_network_port_range_p port",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1356
switch_network_list_add_host_port_mask,switch_status_t,"switch_network_list_t *list, const char *host, const char *mask_str, switch_bool_t ok, switch_network_port_range_p port",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1357
switch_network_list_validate_ip_port_token,switch_bool_t,"switch_network_list_t *list, uint32_t ip, int port, const char **token",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1359
switch_network_list_validate_ip6_port_token,switch_bool_t,"switch_network_list_t *list, ip_t ip, int port, const char **token",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1360
switch_network_list_validate_ip_token,switch_bool_t,"switch_network_list_t *list, uint32_t ip, const char **token",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1361
switch_network_list_validate_ip6_token,switch_bool_t,"switch_network_list_t *list, ip_t ip, const char **token",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1362
switch_inet_pton,int,"int af, const char *src, void *dst",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1367
switch_dow_int2str,const char *,int val,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1369
switch_dow_str2int,int,const char *exp,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1370
switch_dow_cmp,switch_bool_t,"const char *exp, int val",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1371
switch_number_cmp,int,"const char *exp, int val",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1372
switch_tod_cmp,int,"const char *exp, int val",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1373
switch_fulldate_cmp,int,"const char *exp, switch_time_t *ts",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1375
switch_split_date,void,"const char *exp, int *year, int *month, int *day",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1376
switch_split_time,void,"const char *exp, int *hour, int *min, int *sec",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1377
switch_split_user_domain,int,"char *in, char **user, char **domain",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1387
switch_calloc,void *,"size_t nmemb, size_t size",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1389
switch_inet_ntop,const char *,"int af, void const *src, char *dst, size_t size",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1421
switch_uuid_str,char *,"char *buf, switch_size_t len",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1424
switch_format_number,char *,const char *num,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1425
switch_atoui,unsigned int,const char *nptr,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1427
switch_atoul,unsigned long,const char *nptr,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1428
switch_strerror_r,char *,"int errnum, char *buf, switch_size_t buflen",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1438
switch_wait_sock,int,"switch_os_socket_t sock, uint32_t ms, switch_poll_t flags",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1439
switch_wait_socklist,int,"switch_waitlist_t *waitlist, uint32_t len, uint32_t ms",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1440
switch_http_parse_header,switch_status_t,"char *buffer, uint32_t datalen, switch_http_request_t *request",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1474
switch_http_free_request,void,switch_http_request_t *request,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1475
switch_http_dump_request,void,switch_http_request_t *request,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1476
switch_http_parse_qs,void,"switch_http_request_t *request, char *qs",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1486
switch_frame_buffer_free,switch_status_t,"switch_frame_buffer_t *fb, switch_frame_t **frameP",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1488
switch_frame_buffer_dup,switch_status_t,"switch_frame_buffer_t *fb, switch_frame_t *orig, switch_frame_t **clone",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1489
switch_frame_buffer_destroy,switch_status_t,switch_frame_buffer_t **fbP,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1490
switch_frame_buffer_create,switch_status_t,"switch_frame_buffer_t **fbP, switch_size_t qlen",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1491
switch_frame_buffer_push,switch_status_t,"switch_frame_buffer_t *fb, void *ptr",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1492
switch_frame_buffer_trypush,switch_status_t,"switch_frame_buffer_t *fb, void *ptr",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1493
switch_frame_buffer_pop,switch_status_t,"switch_frame_buffer_t *fb, void **ptr",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1494
switch_frame_buffer_trypop,switch_status_t,"switch_frame_buffer_t *fb, void **ptr",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1495
switch_frame_buffer_size,int,switch_frame_buffer_t *fb,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1496
switch_getcputime,void,switch_cputime *t,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1505
switch_html_strip,char *,const char *str,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1507
switch_getpid,unsigned long,void,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1509
switch_digest,switch_status_t,"const char *digest_name, unsigned char **digest, const void *input, switch_size_t inputLen, unsigned int *outputlen",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1511
switch_digest_string,switch_status_t,"const char *digest_name, char **digest_str, const void *input, switch_size_t inputLen, unsigned int *outputlen",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1512
switch_must_strdup,char *,const char *_s,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1514
switch_memory_usage_stream,const char *,switch_stream_handle_t *stream,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1515
switch_rand,int,void,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1520
switch_is_ip_address,int,const char *hostname,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_utils.h#L1527
switch_vad_init,switch_vad_t *,"int sample_rate, int channels",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_vad.h#L42
switch_vad_set_mode,int,"switch_vad_t *vad, int mode",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_vad.h#L49
switch_vad_set_param,void,"switch_vad_t *vad, const char *key, int val",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_vad.h#L50
switch_vad_process,switch_vad_state_t,"switch_vad_t *vad, int16_t *data, unsigned int samples",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_vad.h#L51
switch_vad_get_state,switch_vad_state_t,switch_vad_t *vad,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_vad.h#L52
switch_vad_reset,void,switch_vad_t *vad,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_vad.h#L53
switch_vad_destroy,void,switch_vad_t **vad,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_vad.h#L54
switch_vad_state2str,const char *,switch_vad_state_t state,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_vad.h#L56
switch_xml_parse_str_dynamic,switch_xml_t,"_In_z_ char *s, _In_ switch_bool_t dup",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_xml.h#L117
switch_xml_parse_str,switch_xml_t,"_In_z_ char *s, _In_ switch_size_t len",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_xml.h#L133
switch_xml_parse_fd,switch_xml_t,int fd,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_xml.h#L140
switch_xml_parse_file,switch_xml_t,_In_z_ const char *file,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_xml.h#L145
switch_xml_parse_file_simple,switch_xml_t,_In_z_ const char *file,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_xml.h#L147
switch_xml_parse_fp,switch_xml_t,_In_ FILE * fp,not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_xml.h#L154
switch_xml_child,switch_xml_t,"_In_ switch_xml_t xml, _In_z_ const char *name",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_xml.h#L161
switch_xml_find_child,switch_xml_t,"_In_ switch_xml_t node, _In_z_ const char *childname, _In_opt_z_ const char *attrname, _In_opt_z_ const char *value",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_xml.h#L169
switch_xml_find_child_multi,switch_xml_t,"_In_ switch_xml_t node, _In_z_ const char *childname, ...",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_xml.h#L171
switch_xml_attr,const char *,"_In_opt_ switch_xml_t xml, _In_opt_z_ const char *attr",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_xml.h#L200
switch_xml_attr_soft,const char *,"_In_ switch_xml_t xml, _In_z_ const char *attr",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_xml.h#L206
switch_xml_get,switch_xml_t,"_In_ switch_xml_t xml, ...",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_xml.h#L216
switch_xml_toxml_ex,char *,"_In_ switch_xml_t xml, _In_ switch_bool_t prn_header, switch_bool_t use_utf8_encoding",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_xml.h#L228
switch_xml_toxml_nolock_ex,char *,"switch_xml_t xml, _In_ switch_bool_t prn_header, switch_bool_t use_utf8_encoding",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_xml.h#L229
switch_xml_tohtml_ex,char *,"_In_ switch_xml_t xml, _In_ switch_bool_t prn_header, switch_bool_t use_utf8_encoding",not_verified,https://github.com/signalwire/freeswitch/blob/ef32e205295e29f034f1453ad245ba5efb07b94a/src/include/switch_xml.h#L230
